round_id,query_index,query,timestamp,template,components,articles_found,total_available,high_relevance,precision,new_terms_mined,status
52,3,"((""approve"" OR ""adopt"" OR ""roll out"")) AND NOT (""randomized"" OR ""randomised"" OR ""trial"" OR ""rct"" OR ""pilot"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-12 08:24:59,(DECISION),"{'METHOD': ['impact evaluation', 'summative evaluation', 'case example'], 'DECISION': ['approve', 'adopt', 'roll out'], 'CONTEXT': ['men affecting', 'stuttering', 'kras'], 'NOISE': ['opinion', 'review']}",300,56274,PENDING,0.0,[],FETCHED
52,3,"((""approve"" OR ""adopt"" OR ""roll out"")) AND NOT (""randomized"" OR ""randomised"" OR ""trial"" OR ""rct"" OR ""pilot"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-12 08:24:59,(DECISION),"{'METHOD': ['impact evaluation', 'summative evaluation', 'case example'], 'DECISION': ['approve', 'adopt', 'roll out'], 'CONTEXT': ['men affecting', 'stuttering', 'kras'], 'NOISE': ['opinion', 'review']}",300,56274,0,0.0,[],COMPLETED
52,4,"((""in-depth analysis"" OR ""before-and-after"" OR ""expert elicitation"") AND (""ribociclib"" OR ""intense"" OR ""adults"") AND NOT (""sport"" OR ""review"")) AND NOT (""randomized"" OR ""randomised"" OR ""trial"" OR ""rct"" OR ""pilot"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-12 08:40:30,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['in-depth analysis', 'before-and-after', 'expert elicitation'], 'DECISION': ['will decide', 'funding', 'expand'], 'CONTEXT': ['ribociclib', 'intense', 'adults'], 'NOISE': ['sport', 'review']}",300,430,PENDING,0.0,[],FETCHED
52,4,"((""in-depth analysis"" OR ""before-and-after"" OR ""expert elicitation"") AND (""ribociclib"" OR ""intense"" OR ""adults"") AND NOT (""sport"" OR ""review"")) AND NOT (""randomized"" OR ""randomised"" OR ""trial"" OR ""rct"" OR ""pilot"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-12 08:40:30,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['in-depth analysis', 'before-and-after', 'expert elicitation'], 'DECISION': ['will decide', 'funding', 'expand'], 'CONTEXT': ['ribociclib', 'intense', 'adults'], 'NOISE': ['sport', 'review']}",300,430,2,0.0067,"['farmers', 'climate', 'games', 'video', 'cost']",COMPLETED
52,5,"((""cabinet decision"" OR ""interrupted time series"" OR ""impact evaluation"")) AND NOT (""randomized"" OR ""randomised"" OR ""trial"" OR ""rct"" OR ""pilot"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-12 08:50:38,(METHOD),"{'METHOD': ['cabinet decision', 'interrupted time series', 'impact evaluation'], 'DECISION': ['approve', 'terminate', 'funding'], 'CONTEXT': ['sussex', 'alzheimer', 'access'], 'NOISE': ['podcast', 'sport']}",300,308,PENDING,0.0,[],FETCHED
52,5,"((""cabinet decision"" OR ""interrupted time series"" OR ""impact evaluation"")) AND NOT (""randomized"" OR ""randomised"" OR ""trial"" OR ""rct"" OR ""pilot"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-12 08:50:38,(METHOD),"{'METHOD': ['cabinet decision', 'interrupted time series', 'impact evaluation'], 'DECISION': ['approve', 'terminate', 'funding'], 'CONTEXT': ['sussex', 'alzheimer', 'access'], 'NOISE': ['podcast', 'sport']}",300,308,1,0.0033,"['impact', 'impacts', 'mozambique', 'adoption', 'varieties']",COMPLETED
52,6,"((""thematic framework"" OR ""outcome study"" OR ""consensus statement"") AND (""rhino"" OR ""tool"" OR ""department"") AND NOT (""review"" OR ""live blog"")) AND NOT (""randomized"" OR ""randomised"" OR ""trial"" OR ""rct"" OR ""pilot"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-12 09:26:00,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['thematic framework', 'outcome study', 'consensus statement'], 'DECISION': ['funding', 'will decide', 'terminate'], 'CONTEXT': ['rhino', 'tool', 'department'], 'NOISE': ['review', 'live blog']}",13,13,PENDING,0.0,[],FETCHED
52,6,"((""thematic framework"" OR ""outcome study"" OR ""consensus statement"") AND (""rhino"" OR ""tool"" OR ""department"") AND NOT (""review"" OR ""live blog"")) AND NOT (""randomized"" OR ""randomised"" OR ""trial"" OR ""rct"" OR ""pilot"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-12 09:26:00,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['thematic framework', 'outcome study', 'consensus statement'], 'DECISION': ['funding', 'will decide', 'terminate'], 'CONTEXT': ['rhino', 'tool', 'department'], 'NOISE': ['review', 'live blog']}",13,13,0,0.0,[],COMPLETED
52,7,"((""expand"" OR ""approve"" OR ""funding"")) AND NOT (""randomized"" OR ""randomised"" OR ""trial"" OR ""rct"" OR ""pilot"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-12 09:26:08,(DECISION),"{'METHOD': ['assessment', 'expert judgment', 'summative evaluation'], 'DECISION': ['expand', 'approve', 'funding'], 'CONTEXT': ['coronary', 'disclosure', 'programme'], 'NOISE': ['review', 'sport']}",300,183766,PENDING,0.0,[],FETCHED
52,7,"((""expand"" OR ""approve"" OR ""funding"")) AND NOT (""randomized"" OR ""randomised"" OR ""trial"" OR ""rct"" OR ""pilot"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-12 09:26:08,(DECISION),"{'METHOD': ['assessment', 'expert judgment', 'summative evaluation'], 'DECISION': ['expand', 'approve', 'funding'], 'CONTEXT': ['coronary', 'disclosure', 'programme'], 'NOISE': ['review', 'sport']}",300,183766,0,0.0,[],COMPLETED
53,1,"((""narrative analysis"" OR ""before-and-after"" OR ""expert elicitation"") AND (""decision to"" OR ""will decide"" OR ""roll out"") AND (""brighton"" OR ""youth"" OR ""mozambique"")) AND NOT (""randomized"" OR ""randomised"" OR ""trial"" OR ""rct"" OR ""pilot"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-12 09:37:34,(METHOD) AND (DECISION) AND (CONTEXT),"{'METHOD': ['narrative analysis', 'before-and-after', 'expert elicitation'], 'DECISION': ['decision to', 'will decide', 'roll out'], 'CONTEXT': ['brighton', 'youth', 'mozambique'], 'NOISE': ['sport', 'live blog']}",56,56,PENDING,0.0,[],FETCHED
53,1,"((""narrative analysis"" OR ""before-and-after"" OR ""expert elicitation"") AND (""decision to"" OR ""will decide"" OR ""roll out"") AND (""brighton"" OR ""youth"" OR ""mozambique"")) AND NOT (""randomized"" OR ""randomised"" OR ""trial"" OR ""rct"" OR ""pilot"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-12 09:37:34,(METHOD) AND (DECISION) AND (CONTEXT),"{'METHOD': ['narrative analysis', 'before-and-after', 'expert elicitation'], 'DECISION': ['decision to', 'will decide', 'roll out'], 'CONTEXT': ['brighton', 'youth', 'mozambique'], 'NOISE': ['sport', 'live blog']}",56,56,0,0.0,[],COMPLETED
53,2,"((""roll out"" OR ""terminate"" OR ""expand"")) AND NOT (""randomized"" OR ""randomised"" OR ""trial"" OR ""rct"" OR ""pilot"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-12 09:39:02,(DECISION),"{'METHOD': ['expert judgment', 'interrupted time series', 'independent review'], 'DECISION': ['roll out', 'terminate', 'expand'], 'CONTEXT': ['week', 'peanut', 'men affecting'], 'NOISE': ['opinion', 'live blog']}",300,52876,PENDING,0.0,[],FETCHED
53,2,"((""roll out"" OR ""terminate"" OR ""expand"")) AND NOT (""randomized"" OR ""randomised"" OR ""trial"" OR ""rct"" OR ""pilot"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-12 09:39:02,(DECISION),"{'METHOD': ['expert judgment', 'interrupted time series', 'independent review'], 'DECISION': ['roll out', 'terminate', 'expand'], 'CONTEXT': ['week', 'peanut', 'men affecting'], 'NOISE': ['opinion', 'live blog']}",300,52876,1,0.0033,"['scans', 'abnormalities', 'inflammation', 'information', 'illness']",COMPLETED
53,3,"((""quasi-experimental"" OR ""expert elicitation"" OR ""cabinet decision"") AND (""terminate"" OR ""funding"" OR ""adopt"") AND (""places"" OR ""coeliac"" OR ""climate"")) AND NOT (""randomized"" OR ""randomised"" OR ""trial"" OR ""rct"" OR ""pilot"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-12 09:59:54,(METHOD) AND (DECISION) AND (CONTEXT),"{'METHOD': ['quasi-experimental', 'expert elicitation', 'cabinet decision'], 'DECISION': ['terminate', 'funding', 'adopt'], 'CONTEXT': ['places', 'coeliac', 'climate'], 'NOISE': ['letters', 'podcast']}",36,36,PENDING,0.0,[],FETCHED
53,3,"((""quasi-experimental"" OR ""expert elicitation"" OR ""cabinet decision"") AND (""terminate"" OR ""funding"" OR ""adopt"") AND (""places"" OR ""coeliac"" OR ""climate"")) AND NOT (""randomized"" OR ""randomised"" OR ""trial"" OR ""rct"" OR ""pilot"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-12 09:59:54,(METHOD) AND (DECISION) AND (CONTEXT),"{'METHOD': ['quasi-experimental', 'expert elicitation', 'cabinet decision'], 'DECISION': ['terminate', 'funding', 'adopt'], 'CONTEXT': ['places', 'coeliac', 'climate'], 'NOISE': ['letters', 'podcast']}",36,36,0,0.0,[],COMPLETED
53,4,"((""implement"" OR ""roll out"" OR ""adopt"") AND (""blood"" OR ""hydromorphone"" OR ""world"") AND NOT (""program evaluation"" OR ""ministerial decree"" OR ""consensus statement"")) AND NOT (""randomized"" OR ""randomised"" OR ""trial"" OR ""rct"" OR ""pilot"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-12 10:02:04,(DECISION) AND (CONTEXT) AND NOT (METHOD),"{'METHOD': ['program evaluation', 'ministerial decree', 'consensus statement'], 'DECISION': ['implement', 'roll out', 'adopt'], 'CONTEXT': ['blood', 'hydromorphone', 'world'], 'NOISE': ['sport', 'review']}",300,28555,PENDING,0.0,[],FETCHED
53,4,"((""implement"" OR ""roll out"" OR ""adopt"") AND (""blood"" OR ""hydromorphone"" OR ""world"") AND NOT (""program evaluation"" OR ""ministerial decree"" OR ""consensus statement"")) AND NOT (""randomized"" OR ""randomised"" OR ""trial"" OR ""rct"" OR ""pilot"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-12 10:02:04,(DECISION) AND (CONTEXT) AND NOT (METHOD),"{'METHOD': ['program evaluation', 'ministerial decree', 'consensus statement'], 'DECISION': ['implement', 'roll out', 'adopt'], 'CONTEXT': ['blood', 'hydromorphone', 'world'], 'NOISE': ['sport', 'review']}",300,28555,0,0.0,[],COMPLETED
53,5,"((""ministerial decree"" OR ""expert analysis"" OR ""advisory group"")) AND NOT (""randomized"" OR ""randomised"" OR ""trial"" OR ""rct"" OR ""pilot"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-12 10:18:26,(METHOD),"{'METHOD': ['ministerial decree', 'expert analysis', 'advisory group'], 'DECISION': ['decision to', 'will decide', 'roll out'], 'CONTEXT': ['risk', 'blood', 'lung'], 'NOISE': ['podcast', 'opinion']}",300,4181,PENDING,0.0,[],FETCHED
53,5,"((""ministerial decree"" OR ""expert analysis"" OR ""advisory group"")) AND NOT (""randomized"" OR ""randomised"" OR ""trial"" OR ""rct"" OR ""pilot"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-12 10:18:26,(METHOD),"{'METHOD': ['ministerial decree', 'expert analysis', 'advisory group'], 'DECISION': ['decision to', 'will decide', 'roll out'], 'CONTEXT': ['risk', 'blood', 'lung'], 'NOISE': ['podcast', 'opinion']}",300,4181,0,0.0,[],COMPLETED
53,6,"((""thematic framework"" OR ""outcome study"" OR ""advisory group"") AND (""places"" OR ""youth"" OR ""says"") AND NOT (""review"" OR ""podcast"")) AND NOT (""randomized"" OR ""randomised"" OR ""trial"" OR ""rct"" OR ""pilot"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-12 10:41:39,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['thematic framework', 'outcome study', 'advisory group'], 'DECISION': ['expand', 'terminate', 'implement'], 'CONTEXT': ['places', 'youth', 'says'], 'NOISE': ['review', 'podcast']}",300,1425,PENDING,0.0,[],FETCHED
53,6,"((""thematic framework"" OR ""outcome study"" OR ""advisory group"") AND (""places"" OR ""youth"" OR ""says"") AND NOT (""review"" OR ""podcast"")) AND NOT (""randomized"" OR ""randomised"" OR ""trial"" OR ""rct"" OR ""pilot"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-12 10:41:39,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['thematic framework', 'outcome study', 'advisory group'], 'DECISION': ['expand', 'terminate', 'implement'], 'CONTEXT': ['places', 'youth', 'says'], 'NOISE': ['review', 'podcast']}",300,1425,1,0.0033,"['booster', 'child', 'cases', 'olds', 'year olds']",COMPLETED
53,7,"((""terminate"" OR ""implement"" OR ""will decide"") AND (""cancer uk"" OR ""local"" OR ""oxford"") AND NOT (""outcome study"" OR ""policy announcement"" OR ""quasi-experimental"")) AND NOT (""randomized"" OR ""randomised"" OR ""trial"" OR ""rct"" OR ""pilot"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-12 11:20:15,(DECISION) AND (CONTEXT) AND NOT (METHOD),"{'METHOD': ['outcome study', 'policy announcement', 'quasi-experimental'], 'DECISION': ['terminate', 'implement', 'will decide'], 'CONTEXT': ['cancer uk', 'local', 'oxford'], 'NOISE': ['sport', 'letters']}",300,12021,PENDING,0.0,[],FETCHED
53,7,"((""terminate"" OR ""implement"" OR ""will decide"") AND (""cancer uk"" OR ""local"" OR ""oxford"") AND NOT (""outcome study"" OR ""policy announcement"" OR ""quasi-experimental"")) AND NOT (""randomized"" OR ""randomised"" OR ""trial"" OR ""rct"" OR ""pilot"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-12 11:20:15,(DECISION) AND (CONTEXT) AND NOT (METHOD),"{'METHOD': ['outcome study', 'policy announcement', 'quasi-experimental'], 'DECISION': ['terminate', 'implement', 'will decide'], 'CONTEXT': ['cancer uk', 'local', 'oxford'], 'NOISE': ['sport', 'letters']}",300,12021,0,0.0,[],COMPLETED
54,1,"((""before-and-after"" OR ""outcome study"" OR ""analysis"") AND (""expand"" OR ""terminate"" OR ""approve"") AND (""adoption"" OR ""pupils"" OR ""scans"")) AND NOT (""randomized"" OR ""randomised"" OR ""trial"" OR ""rct"" OR ""pilot"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-12 11:31:13,(METHOD) AND (DECISION) AND (CONTEXT),"{'METHOD': ['before-and-after', 'outcome study', 'analysis'], 'DECISION': ['expand', 'terminate', 'approve'], 'CONTEXT': ['adoption', 'pupils', 'scans'], 'NOISE': ['podcast', 'live blog']}",300,411,PENDING,0.0,[],FETCHED
54,1,"((""before-and-after"" OR ""outcome study"" OR ""analysis"") AND (""expand"" OR ""terminate"" OR ""approve"") AND (""adoption"" OR ""pupils"" OR ""scans"")) AND NOT (""randomized"" OR ""randomised"" OR ""trial"" OR ""rct"" OR ""pilot"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-12 11:31:13,(METHOD) AND (DECISION) AND (CONTEXT),"{'METHOD': ['before-and-after', 'outcome study', 'analysis'], 'DECISION': ['expand', 'terminate', 'approve'], 'CONTEXT': ['adoption', 'pupils', 'scans'], 'NOISE': ['podcast', 'live blog']}",300,411,1,0.0033,"['medicine', 'hidden', 'fatal cardiac', 'fatal', 'danger']",COMPLETED
54,2,"((""independent review"" OR ""difference-in-differences"" OR ""summative evaluation"") AND (""will decide"" OR ""funding"" OR ""adopt"") AND (""data"" OR ""impact"" OR ""illness"")) AND NOT (""randomized"" OR ""randomised"" OR ""trial"" OR ""rct"" OR ""pilot"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-12 11:56:02,(METHOD) AND (DECISION) AND (CONTEXT),"{'METHOD': ['independent review', 'difference-in-differences', 'summative evaluation'], 'DECISION': ['will decide', 'funding', 'adopt'], 'CONTEXT': ['data', 'impact', 'illness'], 'NOISE': ['podcast', 'sport']}",300,965,PENDING,0.0,[],FETCHED
54,2,"((""independent review"" OR ""difference-in-differences"" OR ""summative evaluation"") AND (""will decide"" OR ""funding"" OR ""adopt"") AND (""data"" OR ""impact"" OR ""illness"")) AND NOT (""randomized"" OR ""randomised"" OR ""trial"" OR ""rct"" OR ""pilot"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-12 11:56:02,(METHOD) AND (DECISION) AND (CONTEXT),"{'METHOD': ['independent review', 'difference-in-differences', 'summative evaluation'], 'DECISION': ['will decide', 'funding', 'adopt'], 'CONTEXT': ['data', 'impact', 'illness'], 'NOISE': ['podcast', 'sport']}",300,965,0,0.0,[],COMPLETED
54,3,"((""will decide"" OR ""approve"" OR ""roll out"") AND (""treatments"" OR ""data"" OR ""games"") AND NOT (""consensus statement"" OR ""advisory group"" OR ""qualitative evidence"")) AND NOT (""randomized"" OR ""randomised"" OR ""trial"" OR ""rct"" OR ""pilot"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-12 12:22:21,(DECISION) AND (CONTEXT) AND NOT (METHOD),"{'METHOD': ['consensus statement', 'advisory group', 'qualitative evidence'], 'DECISION': ['will decide', 'approve', 'roll out'], 'CONTEXT': ['treatments', 'data', 'games'], 'NOISE': ['live blog', 'opinion']}",300,28229,PENDING,0.0,[],FETCHED
54,3,"((""will decide"" OR ""approve"" OR ""roll out"") AND (""treatments"" OR ""data"" OR ""games"") AND NOT (""consensus statement"" OR ""advisory group"" OR ""qualitative evidence"")) AND NOT (""randomized"" OR ""randomised"" OR ""trial"" OR ""rct"" OR ""pilot"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-12 12:22:21,(DECISION) AND (CONTEXT) AND NOT (METHOD),"{'METHOD': ['consensus statement', 'advisory group', 'qualitative evidence'], 'DECISION': ['will decide', 'approve', 'roll out'], 'CONTEXT': ['treatments', 'data', 'games'], 'NOISE': ['live blog', 'opinion']}",300,28229,1,0.0033,"['damage', 'coronary arteries', 'cardiovascular', 'britain', 'ct scan']",COMPLETED
54,4,"((""findings"" OR ""expert analysis"" OR ""consensus statement"") AND (""clinics"" OR ""months"" OR ""varieties"") AND NOT (""sport"" OR ""podcast"")) AND NOT (""randomized"" OR ""randomised"" OR ""trial"" OR ""rct"" OR ""pilot"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-12 12:41:12,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['findings', 'expert analysis', 'consensus statement'], 'DECISION': ['expand', 'decision to', 'terminate'], 'CONTEXT': ['clinics', 'months', 'varieties'], 'NOISE': ['sport', 'podcast']}",300,14667,PENDING,0.0,[],FETCHED
54,4,"((""findings"" OR ""expert analysis"" OR ""consensus statement"") AND (""clinics"" OR ""months"" OR ""varieties"") AND NOT (""sport"" OR ""podcast"")) AND NOT (""randomized"" OR ""randomised"" OR ""trial"" OR ""rct"" OR ""pilot"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-12 12:41:12,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['findings', 'expert analysis', 'consensus statement'], 'DECISION': ['expand', 'decision to', 'terminate'], 'CONTEXT': ['clinics', 'months', 'varieties'], 'NOISE': ['sport', 'podcast']}",300,14667,1,0.0033,"['rhinos', 'horn', 'university', 'poachers', 'kuiper']",COMPLETED
54,5,"((""case study"" OR ""quasi-experimental"" OR ""assessment"") AND (""brain"" OR ""games"" OR ""adoption"") AND NOT (""podcast"" OR ""review"")) AND NOT (""randomized"" OR ""randomised"" OR ""trial"" OR ""rct"" OR ""pilot"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-12 13:01:16,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['case study', 'quasi-experimental', 'assessment'], 'DECISION': ['approve', 'adopt', 'roll out'], 'CONTEXT': ['brain', 'games', 'adoption'], 'NOISE': ['podcast', 'review']}",300,5233,PENDING,0.0,[],FETCHED
50,1,"((""independent review"" OR ""expert elicitation"" OR ""difference-in-differences"")) AND NOT (""randomized"" OR ""randomised"" OR ""trial"" OR ""rct"" OR ""pilot"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-12 13:10:18,(METHOD),"{'METHOD': ['independent review', 'expert elicitation', 'difference-in-differences'], 'DECISION': ['implement', 'funding', 'decision to'], 'CONTEXT': ['factors', 'danger', 'kuiper'], 'NOISE': ['podcast', 'sport']}",300,4692,PENDING,0.0,[],FETCHED
